Name,Sips Url,Cocktails,Wine,Beer,Half-Priced Appetizers,RW Url,Details,Deals Offered,Deal Website,Open Table Link,Address,Latitude,Longitude,Website,Categories,Price,Review Count,Photo,Sips Participant,Restaurant Week Participant,Takes Reservations,Offers Delivery,Offers Takeout,Vegan Options,Many Vegetarian Options,Accepts Credit Cards,Accepts Android Pay,Accepts Apple Pay,Accepts Cryptocurrency,Outdoor Seating,Trendy,Classy,Moderate Noise,Casual Dress,Offers Catering,Good for Dinner,Street Parking,Validated Parking,Free Wi-Fi,Happy Hour Specials,Full Bar,TV,Gender-neutral restrooms,Good For Kids,Bike Parking,Neighborhoods,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Casual,Good for Lunch,Dinner,Waiter Service,Best nights on Thursday,Best nights on Friday,Best nights on Saturday,Pool Table,Wi-Fi,Dogs Allowed,Wheelchair Accessible,Heated Outdoor Seating,Private Dining,Happy Hour,Smoking,Covered Outdoor Seating,Reservations,Quiet,Valet Parking,Good For Dancing,Good For Working,Dogs Not Allowed,Takeout,Delivery,Limited Vegetarian Options,Good for Brunch,Garage Parking,Loud,Late Night,Plastic-free packaging,Provides reusable tableware,Walk-ins Welcome,Intimate,Romantic,Upscale,Private Lot Parking,Smoking Outside Only,Offers Military Discount,Open to All,Pescatarian Options,Best nights on Wednesday,Dressy,Keto Options,Drive-Thru,Not Wheelchair Accessible,Good for Breakfast,Lunch,Beer and Wine Only,Best nights on Monday,Best nights on Tuesday,Good For Groups,Good for Late Night,Best nights on Sunday,Dessert,Live Music,Hipster,Alcohol,Women-owned,Yelp Rating,Restaurant Week Score,Popularity Score,Good for Groups,Compostable containers available,Brunch,Bring your own container allowed,Touristy,Latinx-owned,Asian-owned,Divey,Smoking Allowed,Vegetarian Options,Black-owned,DJ,Background Music,Soy-Free Options,Dairy-Free Options,Juke Box,EV charging station available,Gluten-Free Options,Karaoke,Good for Working,Virtual restaurant,Online ordering-only,LGBTQ-owned,All Ages,Very Loud,Paid Wi-Fi,Veteran-owned,By Appointment Only,Good for Dessert
Ramen Bar,,,,,,,,,,,"3400 Lancaster Ave, Philadelphia, PA 19104",39.957297737897726,-75.19204372331424,http://Www.ramenbarphilly.com,"['Ramen', 'Bars']",$$,363.0,,,,,True,True,True,True,True,False,False,,True,,True,True,,False,,True,,,True,True,True,,True,True,"['Powelton Village', 'University City']",12:00 PM - 3:00 PM,12:00 PM - 3:00 PM,12:00 PM - 3:00 PM,12:00 PM - 3:00 PM,12:00 PM - 3:00 PM,12:00 PM - 3:00 PM,Closed,True,True,True,True,,,,True,True,,True,,,,,,True,,,True,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,3.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Delhi Indian Restaurant,,,,,,,,,,,"4004 Chestnut St, Philadelphia, PA 19104",39.95538,-75.20261,http://www.newdelhiweb.com,"['Indian', 'Buffets', 'Vegan']",$$,554.0,,,,True,True,True,True,True,True,True,True,,True,,True,True,,True,,True,,,,True,True,,True,True,['University City'],Closed,11:30 AM - 9:00 PM,11:30 AM - 9:00 PM,11:30 AM - 9:00 PM,11:30 AM - 10:00 PM,11:30 AM - 10:00 PM,11:30 AM - 9:00 PM,True,True,True,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,3.8,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
Tommy DiNic's,,,,,,,,,,,"1136 Arch St, Reading Terminal Market, Philadelphia, PA 19147",39.953478370008,-75.1593960603483,http://www.tommydinics.com/,"['American (Traditional)', 'Sandwiches']",$$,2358.0,,,,,True,True,,,True,True,False,,True,,,,,False,,True,,,,,True,,True,True,['Market East'],9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,9:00 AM - 5:00 PM,Closed,True,True,,True,,,,,True,,,,,True,,,True,,,,,False,,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,4.1,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
Heung Fa Chun Sweet House,,,,,,,,,,,"112 N 10th St, Philadelphia, PA 19107",39.9539057451979,-75.1562611059858,,"['Chinese', 'Desserts']",$,257.0,,,,,,,,,False,False,False,,True,,True,True,,False,,True,,,,,True,,True,True,['Chinatown'],7:30 AM - 7:30 PM,7:30 AM - 7:30 PM,Closed,7:30 AM - 7:30 PM,7:30 AM - 7:30 PM,7:30 AM - 7:30 PM,7:30 AM - 7:30 PM,True,,,True,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,True,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Beiler's Bakery,,,,,,,,,,,"51 N 12th St, Philadelphia, PA 19107",39.953764,-75.159218,https://www.beilersdoughnuts.com,"['Bakeries', 'Donuts']",$,1511.0,,,,,True,True,,,True,False,False,,,,,,,False,,True,,,,,,,True,True,['Market East'],8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,Closed,,,,,,,,,,,,,,,,,,,,,,False,,,,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
Pearl's Oyster Bar,,,,,,,,,,,"51 N 12th St, Philadelphia, PA 19107",39.953298,-75.159071,https://pearlsrtm.com,"['Seafood', 'American (New)', 'Breakfast & Brunch']",$$,333.0,,,,,True,True,,True,True,,False,,True,,True,,,False,,,,,,,True,,True,True,['Market East'],8:00 AM - 4:00 PM,8:00 AM - 4:00 PM,8:00 AM - 4:00 PM,8:00 AM - 4:00 PM,8:00 AM - 4:00 PM,8:00 AM - 6:00 PM,8:00 AM - 4:00 PM,True,,,True,,,,,True,,,,,True,,,True,,,,,False,,,,,,True,,,,,,,,,,,,,,,,,,True,True,,,,True,,,,,,True,,3.8,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Beck's Cajun Cafe,,,,,,,,,,,"51 N 12th St, Reading Terminal Market, Philadelphia, PA 19107",39.9533224742199,-75.1590000821396,http://www.beckscajuncafe.com,['Cajun/Creole'],$$,544.0,,,,,True,True,,,True,,False,,True,,,True,,True,,True,,True,,,True,,True,True,['Market East'],8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,True,True,,,,,,,,,,,,True,,,True,,,,,False,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom's Dim Sum,,,,,,,,,,,"59 N 11th St, Philadelphia, PA 19107",39.953328,-75.157763,https://tomsdimsum.com,"['Dim Sum', 'Shanghainese']",$$,663.0,,,,,True,True,True,True,True,False,False,,True,,,,,True,,True,,True,,,True,,True,True,['Market East'],11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:00 PM,11:00 AM - 11:00 PM,11:00 AM - 10:00 PM,True,True,True,True,,,,,,,True,True,,True,,True,True,True,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,3.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hershel's East Side Deli,,,,,,,,,,,"51 N 12th St, Reading Terminal Market, Philadelphia, PA 19107",39.953284,-75.159403,http://www.hershelseastsidedeli.com,"['Delis', 'Sandwiches', 'Salad']",$$,829.0,,,,,True,True,,,True,,False,,True,,True,,,False,,True,,True,,,True,,True,True,['Market East'],8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,True,True,,True,,,,,,,,,,,,,True,,,,,False,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spice 28,,,,,,,,,,,"1228 Chestnut St, Philadelphia, PA 19107",39.950352,-75.1615829,http://www.spice28.com,"['Szechuan', 'Asian Fusion', 'Thai']",$$,862.0,,,,True,True,True,True,True,True,False,False,,True,True,,True,,False,,True,,True,True,True,True,True,True,True,[],11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 10:30 PM,11:00 AM - 11:30 PM,12:00 PM - 11:30 PM,12:00 PM - 10:00 PM,,True,True,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fergie's Pub,,,,,,,,,,,"1214 Sansom St, Philadelphia, PA 19107",39.9495999,-75.16115,http://www.fergies.com,"['Irish Pub', 'Breakfast & Brunch', 'Music Venues']",$$,317.0,,,,True,True,True,True,True,True,False,False,False,True,,,,True,False,True,True,,,,True,True,True,True,True,[],12:00 PM - 2:00 AM (Next day),12:00 PM - 2:00 AM (Next day),12:00 PM - 2:00 AM (Next day),12:00 PM - 2:00 AM (Next day),12:00 PM - 2:00 AM (Next day),12:00 PM - 2:00 AM (Next day),12:00 PM - 2:00 AM (Next day),True,,,True,True,True,True,True,True,,True,,,,True,,,,,,,False,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,3.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Graffiti Bar,,,,,,,,,,,"124 S 13th St, Sampan Restaurant, Philadelphia, PA 19107",39.9495667,-75.1623991,http://sampanphilly.com/graffiti-bar/,['Lounges'],$$,392.0,,,,,,,,,True,False,False,False,True,True,,True,True,,,True,,,True,True,True,True,,True,['Avenue of the Arts South'],4:00 PM - 10:00 PM,4:00 PM - 10:00 PM,4:00 PM - 11:00 PM,4:00 PM - 11:00 PM,4:00 PM - 12:00 AM (Next day),4:00 PM - 12:00 AM (Next day),4:00 PM - 10:00 PM,,,,,,True,True,True,True,,True,,,,True,,True,,,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,4.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hatch & Coop,,,,,,,,,,,"122 S 12th St, Philadelphia, PA 19107",39.949466,-75.1605349,http://www.hatchandcoop.com,"['American (New)', 'Breakfast & Brunch', 'Chicken Shop']",$,160.0,,,,,True,True,,True,True,,False,,True,True,,True,,True,,True,,,,,True,True,True,True,[],Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,True,,True,True,,,,,True,,True,,,True,,,True,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,True,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kanella,,,,,,,,,,,"1001 Spruce St, Philadelphia, PA 19107",39.94631,-75.15798,https://www.kanellarestaurant.com,"['Mediterranean', 'Middle Eastern']",$$,306.0,,,,True,True,True,True,True,True,False,False,False,True,,True,True,True,True,,True,,,,,True,True,True,True,['Washington Square West'],Closed,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,True,True,True,True,,,,,True,True,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,4.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Varga Bar,,,,,,,,,,,"941 Spruce St, Philadelphia, PA 19107",39.946204394189,-75.1577992927854,http://vargabar.com/,"['Gastropubs', 'Bars', 'American (New)']",$$,612.0,,,,True,True,True,True,True,True,,,,True,,True,True,,False,True,True,,True,True,True,True,True,True,True,['Washington Square West'],4:00 PM - 12:00 AM (Next day),4:00 PM - 12:00 AM (Next day),4:00 PM - 12:00 AM (Next day),4:00 PM - 12:00 AM (Next day),4:00 PM - 2:00 AM (Next day),4:00 PM - 2:00 AM (Next day),12:00 PM - 12:00 AM (Next day),True,,,True,True,True,True,True,,True,,True,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,3.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Strangelove's,,,,,,,,,,,"216 S 11th St, Philadelphia, PA 19107",39.948089,-75.1592111423279,http://www.strangelovesbeerbar.com,"['Bars', 'American (Traditional)', 'Venues & Event Spaces']",$$,493.0,,,,True,True,True,True,True,True,,False,,True,,True,True,,,,True,,True,True,True,True,True,,True,['Washington Square West'],11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,11:00 AM - 11:00 PM,10:30 AM - 11:00 PM,10:30 AM - 8:00 PM,True,,,True,True,True,True,True,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,3.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Poke Burri - Philadelphia,,,,,,,,,,,"255 S  10th St, Philadelphia, PA 19107",39.94675,-75.15756,https://www.pokeburri.com/locations/poke-burri-philly,['Japanese'],$$,96.0,,,,,True,True,True,True,True,,,,,,,,,,,True,,True,,,,,True,,['Washington Square West'],11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,11:00 AM - 9:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mabu Kitchen,,,,,,,,,,,"1120 Pine St, Philadelphia, PA 19107",39.94487617853176,-75.16076277941465,https://mabukitchenphilly.com,"['Breakfast & Brunch', 'French', 'Comfort Food']",$$,56.0,,,,True,True,True,True,True,True,,,,True,True,True,,True,True,,True,,,,,True,True,,True,['Washington Square West'],5:00 PM - 9:00 PM,Closed,5:00 PM - 9:00 PM,5:00 PM - 9:00 PM,5:00 PM - 10:00 PM,10:00 AM - 3:00 PM,10:00 AM - 3:00 PM,True,,,True,,,,,True,True,,True,True,True,,True,,,,,,,,,,True,,,,,True,,True,True,,,,,,,,,,True,False,,,,,,,,,,,True,True,,4.2,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paulie Gee’s Soul City Slice Shop,,,,,,,,,,,"412 S 13th St, Philadelphia, PA 19147",39.94483,-75.16327,https://pauliegee.com/soul-city/,"['Pizza', 'Bars']",$,99.0,,,,,True,True,True,,True,,,False,True,,,,,True,,True,,True,True,True,True,,,,"['Avenue of the Arts South', 'Washington Square West']",11:30 AM - 11:00 PM,11:30 AM - 11:00 PM,11:30 AM - 11:00 PM,11:30 AM - 11:00 PM,11:30 AM - 2:00 AM (Next day),11:30 AM - 2:00 AM (Next day),11:30 AM - 11:00 PM,True,,,True,,,,True,,,True,True,True,,True,True,True,,,,,False,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Talula's Daily,,,,,,,,,,,"208 W Washington Square, Philadelphia, PA 19106",39.947196,-75.1534829,http://talulasdaily.com/,"['Coffee & Tea', 'American (New)', 'Beer Bar']",$$,393.0,,,,,True,True,True,,True,False,False,False,True,True,True,True,,True,,True,True,True,,,True,True,True,True,['Washington Square West'],8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,8:00 AM - 7:00 PM,True,,,True,,,,True,,,,True,True,True,True,True,True,,True,True,True,False,,,,,,,,,,,,,,,,,,True,,,,True,,True,True,True,,,,,,,,,,,4.3,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle Child,,,,,,,,,,,"248 S 11th St, Philadelphia, PA 19107",39.94717,-75.15947,https://middlechildphilly.com,"['Breakfast & Brunch', 'Sandwiches', 'Coffee & Tea']",$$,556.0,,,,,True,True,True,,True,False,True,,,,True,True,,True,,True,,True,,,True,True,True,True,['Washington Square West'],Closed,9:00 AM - 3:00 PM,9:00 AM - 3:00 PM,9:00 AM - 3:00 PM,9:00 AM - 3:00 PM,8:00 AM - 3:00 PM,8:00 AM - 3:00 PM,True,,,True,,,,,,,True,True,,True,,True,True,,,,True,False,,,,,,,,,True,,,,,,,,,,,,,,,True,True,,,,True,,,,,,True,,4.6,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Corey’s Crafty Vietnamese Cuisine,,,,,,,,,,,"1314 South St, Philadelphia, PA 19147",39.94331939977305,-75.1638751,https://www.coreyscraftyviet.com,['Vietnamese'],,49.0,,,,True,True,True,True,,True,False,,,True,,,True,,True,,True,,True,True,,True,,,True,"['Avenue of the Arts South', 'Washington Square West']",11:00 AM - 9:30 PM,11:00 AM - 9:30 PM,11:00 AM - 9:30 PM,11:00 AM - 9:30 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 9:30 PM,,,,True,,,,,,,True,True,True,,,True,,,,,,False,,,,,,,,True,True,,,,,,,,,True,,,,True,,,,,,,,,,,,,True,,4.8,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,
Shaking Seafood,,,,,,,,,,,"243 S 10th St, Philadelphia, PA 19107",39.94703,-75.15744,http://www.shakingseafoodphilly.com,"['Seafood', 'Cajun/Creole']",,89.0,,,,,True,True,,,True,,True,,,,True,True,,True,,True,,True,,,,,,,['Washington Square West'],Closed,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:30 PM,12:00 PM - 10:30 PM,12:00 PM - 10:00 PM,,,,True,,,,,,,,,,True,,,,,,,,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,4.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santucci's Original Square Pizza,,,,,,,,,,,"901 S 10th St, Philadelphia, PA 19147",39.9390394,-75.159227,http://www.santuccispizza.com/,"['Pizza', 'Italian']",$$,499.0,,,,True,True,True,,True,True,False,False,,True,,,True,True,True,,True,,True,,,True,True,True,True,['Bella Vista'],10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 10:00 PM,10:00 AM - 11:00 PM,10:00 AM - 11:00 PM,10:00 AM - 10:00 PM,True,True,True,True,,,,,,,True,True,True,True,,True,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,True,,,,,,,,,,,,,True,,3.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tabachoy,,,,,,,,,,,"932 S 10th St, Philadelphia, PA 19147",39.93860271674276,-75.15989036188566,https://www.tabachoyphilly.com,['Filipino'],,58.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,['Bella Vista'],Closed,Closed,5:00 PM - 9:00 PM,5:00 PM - 9:00 PM,5:00 PM - 9:00 PM,5:00 PM - 9:00 PM,5:00 PM - 9:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alma Del Mar,,,,,,,,,,,"1007 S 9th St, Philadelphia, PA 19147",39.9373099377984,-75.1580101624131,https://www.almadelmar.net,"['Breakfast & Brunch', 'Sandwiches', 'Seafood']",,104.0,,,,,True,True,,True,True,,,,True,,,,,,,True,,True,,,,,,True,"['Italian Market', 'Bella Vista']",8:00 AM - 3:00 PM,Closed,Closed,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 3:00 PM,True,,,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,4.7,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
Kyushu Ramen & Sushi,,,,,,,,,,,"907 S 9th St, Philadelphia, PA 19147",39.93864,-75.15776,https://www.kyushupa.com,"['Ramen', 'Sushi Bars', 'Asian Fusion']",,30.0,,,,,True,True,,,False,,,,True,,True,,True,True,,,,,True,,True,,,True,"['Italian Market', 'Bella Vista']",Closed,11:00 AM - 9:30 PM,11:00 AM - 9:30 PM,11:00 AM - 9:30 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 9:30 PM,,,,True,,,,,True,,True,True,True,,,True,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,4.6,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,
Paesano's,,,,,,,,,,,"943 S 9th St, Philadelphia, PA 19147",39.9380328483273,-75.15801475981205,https://www.paesanosphilly.com,"['Sandwiches', 'Italian', 'Pasta Shops']",,25.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,"['Italian Market', 'Bella Vista']",Closed,Closed,11:00 AM - 7:00 PM,11:00 AM - 7:00 PM,11:00 AM - 7:00 PM,10:00 AM - 7:00 PM,10:00 AM - 5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pho Ga Thanh Thanh,,,,,,,,,,,"1100 Washington Ave, Philadelphia, PA 19147",39.93663,-75.16211,http://www.phochickenthanhthanh.com,['Vietnamese'],$$,73.0,,,,,,True,,,True,,,,True,,True,True,,False,,True,,,,,True,,,True,['Bella Vista'],10:00 AM - 7:00 PM,10:00 AM - 7:00 PM,10:00 AM - 7:00 PM,10:00 AM - 7:00 PM,10:00 AM - 7:00 PM,10:00 AM - 8:00 PM,10:00 AM - 7:00 PM,,True,,True,,,,,,,True,,,True,,True,,,,,,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,4.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ralphs Italian Restaurant,,,,,,,,,,,"760 S 9th St, Philadelphia, PA 19147",39.940071105957,-75.1578521728516,http://www.ralphsrestaurant.com,['Italian'],$$,767.0,,,,True,True,True,True,,True,False,False,,True,,,True,True,True,True,True,,,,True,True,,True,True,"['Bella Vista', 'Italian Market']",4:00 PM - 9:00 PM,4:00 PM - 9:00 PM,4:00 PM - 9:00 PM,4:00 PM - 9:00 PM,4:00 PM - 9:30 PM,1:00 PM - 9:30 PM,1:00 PM - 9:00 PM,True,,,,,,,,True,,,,,,,,,,True,,,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anastasi Seafood,,,,,,,,,,,"1039 S 9th St, Philadelphia, PA 19147",39.93654,-75.1582,http://www.anastasiseafood.com,['Seafood'],$$,298.0,,,,,True,True,True,,True,,False,,True,,,True,,True,,True,,True,True,,True,True,True,True,"['Italian Market', 'Bella Vista']",9:00 AM - 5:00 PM,9:00 AM - 6:30 PM,9:00 AM - 6:30 PM,9:00 AM - 6:30 PM,9:00 AM - 7:30 PM,9:00 AM - 7:30 PM,9:00 AM - 6:00 PM,True,True,True,True,,,,,,,True,True,True,,,,True,,,,,False,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,True,4.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mawn,,,,,,,,,,,"764 S 9th St, Philadelphia, PA 19147",39.9399582429301,-75.15789985656738,https://mawnphilly.com,['Cambodian'],,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"['Bella Vista', 'Italian Market']",Closed,Closed,4:30 PM - 9:00 PM,4:30 PM - 9:00 PM,4:30 PM - 9:00 PM,4:30 PM - 9:00 PM,Closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isgro Pastries,,,,,,,,,,,"1009 Christian St, Philadelphia, PA 19147",39.93933733909312,-75.15974273140831,https://www.isgropastries.com,"['Bakeries', 'Desserts']",$$,530.0,,,,,,True,,,True,False,False,,,,,,,True,,True,,,,,,,True,True,['Bella Vista'],Closed,8:00 AM - 4:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 6:00 PM,8:00 AM - 4:00 PM,,,,,,,,,,,,True,,,,True,,True,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cucina Maria,,,,,,,,,,,"768 S 8th St, Philadelphia, PA 19147",39.93970452215434,-75.15625968575478,https://cucina-maria.business.site,"['Italian', 'Seafood']",,45.0,,,,,True,True,,,,,,,,,True,,,,,,,,,,,,True,,['Bella Vista'],Closed,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 10:00 PM,11:00 AM - 11:00 PM,11:00 AM - 11:00 PM,11:00 AM - 10:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Famous 4th Street Delicatessen,,,,,,,,,,,"700 S 4th St, Philadelphia, PA 19147",39.94048341412014,-75.14954207544898,http://www.famous4thstreetdelicatessen.com,"['Delis', 'Sandwiches', 'Breakfast & Brunch']",$$,713.0,,,,,True,True,True,,True,False,False,,True,,,True,,True,,True,,,,,True,,True,True,['Queen Village'],9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,9:00 AM - 8:00 PM,True,,,True,,,,,True,,,True,,,,True,True,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,True,,4.1,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
Nirvana Indian Kitchen,,,,,,,,,,,"795 S 3rd St, Philadelphia, PA 19147",39.93814542412033,-75.1483105640388,http://nirvanabistropa.com,"['Indian', 'Desserts', 'Seafood']",,38.0,,,,,True,True,,,,,,,True,,,,,,,,,,,,,,,,['Queen Village'],4:00 PM - 8:30 PM,11:30 AM - 8:45 PM,11:30 AM - 8:45 PM,11:30 AM - 8:45 PM,11:30 AM - 9:15 PM,11:30 AM - 9:15 PM,11:30 AM - 8:45 PM,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Southwark Restaurant,,,,,,,,,,,"701 S 4th St, Philadelphia, PA 19147",39.9404771,-75.1493607,,"['American (New)', 'Desserts', 'Coffee & Tea']",$$$,245.0,,,,,,True,True,,True,False,False,False,True,,True,True,,True,True,True,,,,True,True,True,True,True,['Queen Village'],7:00 PM - 1:00 AM (Next day),5:00 PM - 12:00 AM (Next day),5:00 PM - 12:00 AM (Next day),5:00 PM - 12:00 AM (Next day),5:00 PM - 12:00 AM (Next day),5:00 PM - 12:00 AM (Next day),Closed,,,,True,,,,,True,,,,True,,,True,True,,,,True,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,4.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
